CustomerID,Name,Age,Gender,Location,PurchaseAmount,PurchaseFrequency,LastPurchaseDate,CustomerCategory
82572,Angela Riley,21,Male,Chicago,348.77,4,2024-05-07,At Risk
44254,Edwin Johnson,31,Female,Houston,42.45,6,2023-06-09,New
28221,Ashley Wolfe,42,Male,Dallas,318.84,11,2023-08-02,New
93306,Brittany Hopkins,58,Female,Phoenix,90.81,5,2024-02-23,Loyal
11545,Michelle Pearson,48,Male,Houston,207.71,26,2023-12-24,Loyal
45631,Christine Carr,40,Male,Dallas,949.72,3,2022-12-15,New
72404,Dana Martinez,20,Female,Houston,430.54,11,2024-07-16,New
75437,Latasha Whitaker,73,Female,Los Angeles,916.83,19,2023-07-01,At Risk
62758,Nicholas Mitchell,65,Male,Chicago,786.56,8,2024-09-20,Churned
72965,Christian Mahoney,73,Male,Houston,684.02,5,2023-07-31,At Risk
15969,Sherri Hoffman,35,Female,Chicago,281.15,2,2024-05-30,Loyal
25696,Hunter Jones,31,Male,San Diego,102.2,3,2024-08-19,New
86817,Stephen Stout,61,Male,Houston,184.67,10,2024-11-12,New
75134,Scott Cooper,70,Male,Phoenix,459.96,12,2023-02-20,Churned
80317,James Hernandez,25,Male,New York,756.89,20,2024-09-07,Churned
88359,Michael Matthews,19,Female,Dallas,569.2,7,2023-07-25,At Risk
15653,Mrs. Andrea Cochran PhD,69,Female,Chicago,718.66,24,2023-01-12,At Risk
43643,Kristie Hernandez,26,Female,Phoenix,887.56,23,2023-05-08,New
42451,Holly Hernandez,24,Male,Dallas,946.41,7,2024-01-18,Churned
63459,Noah Mckinney,27,Male,Phoenix,933.29,21,2023-04-06,New
34787,Susan Lee,54,Male,Chicago,914.92,1,2024-05-15,Churned
54696,Juan Wiley,28,Male,Chicago,729.61,10,2023-10-06,Loyal
61226,Dennis Thomas,54,Female,Los Angeles,998.2,16,2024-01-07,New
51631,Brian Mitchell DDS,20,Male,San Diego,490.41,13,2023-04-02,At Risk
63189,Tammy Washington,43,Female,Phoenix,850.84,10,2023-05-24,New
84236,Sherry Lee,18,Female,San Diego,804.98,15,2023-02-08,Churned
49715,Keith Pratt,40,Female,San Antonio,95.75,18,2023-04-15,Loyal
86055,Melissa Mclaughlin,48,Female,Houston,800.95,28,2024-06-20,Churned
60810,Mrs. Stephanie Diaz MD,64,Female,Dallas,518.43,8,2023-10-31,Loyal
38724,Jane Gibbs,35,Male,Houston,197.37,19,2023-12-18,At Risk
76618,Tonya Chapman,46,Female,New York,437.42,12,2024-02-02,New
35663,Preston Clark,67,Female,Houston,912.71,27,2023-11-24,Loyal
45327,Martin Salinas,54,Female,Houston,346.88,9,2023-11-05,Loyal
62533,Joseph Pierce,69,Female,Los Angeles,342.35,2,2023-09-04,Churned
67891,Sara Morrison,74,Female,Houston,701.56,11,2024-06-21,New
73653,Shawn Joyce,72,Male,New York,817.08,11,2023-08-31,Loyal
84694,Randall Patel,54,Female,Houston,155.49,27,2024-05-24,Churned
10106,Haley Bailey,28,Male,New York,244.05,5,2023-07-29,New
75705,Rachel West,21,Male,San Diego,620.46,10,2023-05-04,Churned
94666,Amy Braun,33,Female,Los Angeles,20.49,2,2023-05-17,Churned
48688,Jason Holden,55,Male,Chicago,886.6,7,2023-08-06,New
68351,Makayla Spence DDS,43,Female,Houston,419.74,26,2024-02-08,New
80297,Patricia Case,36,Female,Chicago,459.92,1,2024-12-10,At Risk
23147,Christopher Wall,72,Male,Phoenix,876.66,17,2023-02-01,Loyal
22741,Mitchell Baker,51,Male,Houston,415.06,26,2023-11-21,New
34788,Chad Schmitt,34,Male,Phoenix,84.89,26,2023-12-13,Churned
99597,Amy Skinner,62,Male,San Diego,430.85,3,2024-09-28,Loyal
74503,Debra Carroll,48,Male,New York,149.97,22,2023-09-03,New
42197,Arthur Walker,43,Female,Los Angeles,959.46,8,2023-09-24,At Risk
76234,Johnathan Dawson,50,Male,Houston,778.96,18,2023-02-18,Loyal
12654,Victor Obrien,58,Female,Phoenix,574.68,16,2024-03-02,Loyal
66429,Jay Harrison,29,Male,New York,182.21,9,2024-07-05,At Risk
63873,Kevin Ross,66,Male,Phoenix,961.13,16,2023-04-16,Churned
41136,Samuel Morgan,29,Female,San Diego,339.65,5,2023-09-21,Churned
57386,Tonya Ray,57,Male,Los Angeles,871.27,6,2023-04-27,New
90736,Brandy Riley,23,Male,Dallas,746.68,23,2023-02-07,At Risk
86471,Kaitlyn Shelton,35,Female,Chicago,46.4,27,2023-08-26,Loyal
36576,Teresa Hurst PhD,26,Male,Chicago,786.23,6,2023-05-14,Loyal
49098,Terri Murphy,45,Female,Dallas,37.47,22,2023-02-02,Loyal
23443,James Gillespie,52,Male,New York,208.71,10,2024-08-09,At Risk
50408,George Ortiz,42,Female,New York,797.61,29,2023-11-16,Loyal
24625,Victoria Cunningham,20,Male,San Antonio,879.66,27,2023-02-28,New
74173,Robert Bennett,52,Female,New York,721.35,10,2024-01-19,New
68785,Kevin Thomas,62,Male,Phoenix,875.64,12,2023-05-22,Loyal
13951,Anthony Graham,71,Male,Chicago,195.26,9,2023-05-22,At Risk
41456,Gerald Gutierrez,26,Female,Los Angeles,661.43,19,2023-05-12,New
91663,Kristin Murphy,45,Female,Chicago,849.33,2,2023-10-06,New
44629,Madison Rivera,57,Male,Los Angeles,313.11,7,2023-02-03,Loyal
34847,Christopher Griffin,30,Female,Phoenix,518.44,29,2023-08-13,Churned
22022,Kelly Mcdonald,31,Male,Dallas,711.3,18,2024-09-30,New
19902,Emily Bishop,40,Male,Dallas,452.71,9,2023-01-24,At Risk
10734,Robert Mccoy,34,Male,New York,119.34,22,2022-12-29,Loyal
36462,Blake Brown,71,Male,San Diego,257.61,23,2024-01-30,Churned
75430,William Figueroa MD,28,Female,Chicago,926.75,4,2023-09-04,Loyal
95132,Spencer Green,37,Male,San Diego,479.62,10,2023-01-03,Churned
67376,Michelle Watson,52,Male,Houston,938.45,12,2023-11-11,Churned
80560,Julie Hartman MD,54,Male,Phoenix,214.8,26,2024-11-24,Loyal
49061,Courtney Buck,37,Male,New York,163.17,30,2024-10-07,At Risk
96220,Melissa Baker,19,Male,San Diego,255.65,27,2024-10-07,Loyal
13865,Erik Shaw,68,Female,Dallas,81.94,13,2023-05-28,Churned
38852,Kelly Cochran,39,Male,Los Angeles,553.84,27,2023-08-22,Loyal
48435,Rebecca Lowe,33,Male,Chicago,890.07,28,2023-01-06,Loyal
29465,Robert Lin DVM,28,Female,Phoenix,936.35,15,2023-07-17,Loyal
76686,James Miller,40,Male,San Diego,442.95,11,2024-01-01,Loyal
97877,Hannah Long,50,Male,New York,369.4,19,2024-08-07,At Risk
94325,Miss Sarah Rosales,66,Female,Houston,246.02,11,2023-07-03,New
66493,Dawn Curry,50,Male,Chicago,639.82,3,2024-10-06,Loyal
81456,Matthew Landry,70,Female,New York,274.65,27,2024-09-18,New
60218,Andrew Juarez,30,Female,Los Angeles,38.66,11,2024-12-02,Loyal
43696,Joseph Bennett,34,Female,Phoenix,546.17,15,2024-11-10,At Risk
19728,Tyler Salazar,55,Female,San Diego,463.61,26,2023-10-09,Loyal
57933,Laura Hamilton,72,Male,New York,918.36,24,2023-09-17,Churned
31945,Todd Kramer,65,Female,Dallas,386.03,29,2024-11-27,New
64653,Thomas Atkinson,64,Female,Houston,333.53,11,2023-08-10,Churned
79273,Joann Flores DVM,55,Male,San Antonio,835.59,11,2023-11-27,Churned
49430,Justin Fry,60,Female,Houston,488.18,19,2024-07-09,New
72416,Jason Adams,24,Female,New York,25.74,30,2024-11-25,At Risk
63086,Tara Bowers,60,Male,Houston,816.95,26,2023-06-26,New
89305,Brooke Jones,23,Male,New York,636.22,15,2024-11-21,At Risk
58264,Randy Rasmussen,53,Male,Phoenix,91.4,1,2023-03-13,Loyal
62092,Cindy Murphy,64,Female,Los Angeles,614.25,19,2024-07-26,Loyal
16584,Paul Garcia,44,Female,Los Angeles,576.4,14,2024-02-07,Loyal
13412,Timothy Sloan Jr.,37,Female,Houston,561.37,1,2024-04-23,New
94014,Christopher Williams,65,Female,San Antonio,480.53,6,2023-02-21,Loyal
26584,Susan Miles,55,Female,Dallas,455.21,8,2024-04-27,Churned
61261,Laura Rivera,35,Female,Los Angeles,925.22,19,2023-01-08,Churned
91997,Susan Burns,23,Male,Dallas,554.71,6,2024-09-25,Churned
55698,Rodney Cardenas,22,Female,New York,73.6,24,2024-06-07,New
67761,Kenneth Rubio,68,Male,Los Angeles,304.7,27,2024-06-04,New
87514,Chloe Douglas,38,Male,Dallas,164.51,17,2023-01-23,Churned
52298,David Barnett,64,Female,Dallas,364.72,11,2023-11-01,Loyal
72418,Ethan Cook,62,Male,Phoenix,494.08,3,2023-10-31,At Risk
64926,Jodi Phillips,49,Female,Los Angeles,526.49,23,2024-05-25,Churned
63845,Lori Livingston,62,Female,Phoenix,151.69,1,2024-05-03,Churned
61581,Thomas Levine,69,Male,New York,913.63,18,2024-12-04,At Risk
67330,Mrs. Paula Hill,41,Female,Los Angeles,956.49,9,2023-01-19,At Risk
42318,Bryan Carter,57,Female,New York,156.04,16,2024-03-21,Loyal
81083,Kendra Torres,31,Female,Houston,841.93,9,2024-05-07,At Risk
43836,Brianna Wallace,64,Male,Los Angeles,455.14,3,2023-12-11,Churned
93985,Mary Sims,42,Female,Dallas,185.42,22,2024-09-24,Churned
82645,Thomas Holmes,72,Female,San Diego,365.19,4,2024-08-05,At Risk
10431,Katherine Martin,42,Female,New York,585.33,1,2024-10-21,At Risk
12803,Mark Heath,42,Male,Houston,353.29,8,2023-07-26,Churned
23139,Rickey Davies,64,Female,Chicago,736.97,15,2023-08-10,At Risk
76494,John Murphy,65,Female,New York,330.12,1,2023-01-31,Loyal
22114,Emily Gonzales,50,Male,New York,337.12,22,2024-01-02,New
38639,Ashley Perry,42,Female,San Antonio,543.01,22,2023-04-07,At Risk
91644,Alexander Clarke,56,Female,New York,871.58,20,2023-01-09,At Risk
84211,Miguel Johnson,53,Female,Los Angeles,533.83,2,2023-08-31,Loyal
78506,Chad Taylor,44,Male,San Diego,613.83,26,2023-06-16,Churned
49687,Emily Hill,28,Female,Phoenix,621.38,5,2023-04-05,Churned
21125,Lindsey Rivera,67,Female,Houston,236.86,29,2023-11-05,New
94009,Joel Oneill,49,Male,San Antonio,962.27,26,2023-08-14,Loyal
86454,Michelle Evans,61,Male,San Antonio,841.31,11,2024-10-21,Churned
42361,Kirk Bishop,23,Male,San Diego,239.87,11,2023-08-23,Loyal
59737,Cheyenne Martinez,72,Male,San Antonio,348.84,19,2023-01-16,Churned
76266,Wesley Kirk,20,Male,Dallas,703.68,9,2023-08-03,New
44668,Todd Hicks,60,Female,Chicago,642.17,12,2023-08-23,Loyal
46754,Timothy Greene,36,Female,San Antonio,390.12,19,2024-08-15,New
24714,Dr. Brandon Gibson,26,Female,Phoenix,310.57,13,2024-03-15,Churned
32664,Cole Garcia,66,Female,Chicago,995.46,25,2023-12-02,Loyal
92111,Anthony Hines,25,Male,San Diego,642.44,6,2023-09-19,New
84066,Brittany Lewis,22,Female,Los Angeles,490.57,3,2023-07-02,New
51395,Craig Howard,54,Male,San Diego,799.58,12,2023-11-09,New
99307,Felicia Wilson,71,Female,Los Angeles,424.34,26,2023-03-29,Loyal
98943,Kelly Watson,57,Female,New York,824.99,7,2023-11-02,New
14541,Christopher Crosby,27,Male,Phoenix,121.17,3,2023-02-17,At Risk
30704,Benjamin Snow,49,Male,San Antonio,813.35,13,2024-11-22,New
34602,Lisa Cuevas,58,Female,Houston,79.51,11,2023-10-04,At Risk
82773,Lisa Reed,35,Female,Chicago,301.69,9,2023-04-07,Churned
16254,Lisa Holmes,36,Male,Houston,352.97,8,2024-11-01,At Risk
69146,Bianca Smith,60,Male,San Antonio,489.55,13,2023-06-03,Loyal
85397,Heather Rodriguez,41,Male,San Antonio,99.4,24,2023-07-05,New
71355,Ashley Johns,26,Male,New York,891.55,8,2024-01-23,Churned
55508,Brian Roman,44,Female,San Antonio,32.52,25,2023-04-07,Churned
99527,Todd West,61,Female,Dallas,704.38,5,2024-03-23,Loyal
39727,Manuel Willis,47,Female,San Diego,668.58,22,2023-06-04,Loyal
10215,Diane Gonzalez,47,Male,San Diego,690.27,25,2023-05-31,New
68368,Heather Gomez,37,Male,Phoenix,175.21,13,2023-08-23,Loyal
16985,Billy Williams,66,Female,San Diego,716.17,21,2023-11-08,Loyal
25796,Nathan Thompson,25,Female,Chicago,857.85,8,2024-09-11,At Risk
68915,Amanda Davis,32,Female,San Diego,38.48,18,2023-11-04,Loyal
65982,Christopher Bennett,20,Male,Phoenix,964.02,26,2024-10-09,At Risk
91537,Sean Mckinney,54,Male,Phoenix,670.21,3,2023-02-12,At Risk
14655,Anna Simmons,33,Male,Phoenix,55.4,6,2023-01-29,New
27328,Melanie Orr,49,Male,Houston,824.81,11,2024-09-19,Loyal
80316,Robert Nguyen,41,Male,San Diego,977.99,23,2023-11-24,Loyal
73181,Joanna Davila,35,Female,Dallas,426.26,5,2024-01-07,At Risk
74744,Richard Hickman,59,Male,New York,193.33,26,2023-08-16,New
17890,Kimberly Brown,26,Female,Los Angeles,619.79,25,2023-01-06,At Risk
14652,Rodney Scott,48,Female,Chicago,978.42,7,2024-04-02,Churned
65899,Cynthia Terry,36,Female,New York,844.91,10,2023-11-17,Loyal
91851,Stephanie Castaneda,63,Female,Chicago,864.52,1,2024-02-07,Churned
27690,Scott Perez,42,Male,Los Angeles,697.39,13,2024-03-06,Loyal
11312,Joel Maddox,73,Male,Phoenix,856.57,4,2023-12-30,At Risk
58052,Laurie Curry,36,Female,Los Angeles,670.89,30,2024-06-15,Churned
30681,Manuel Sherman,48,Female,Los Angeles,164.75,16,2023-05-11,At Risk
29574,Heather Irwin,58,Female,Chicago,581.93,20,2023-03-09,At Risk
77482,Jeffrey Dougherty,67,Male,Phoenix,122.72,3,2024-09-26,At Risk
87864,Micheal Parker,64,Female,San Diego,917.07,5,2024-01-13,At Risk
92161,John Carlson,41,Male,San Antonio,954.77,23,2024-07-17,At Risk
11797,Carol Mills,63,Male,Houston,315.2,21,2024-05-04,New
37272,Lori Mcdonald,65,Male,Chicago,298.3,17,2023-06-25,Loyal
60230,Jennifer Contreras,65,Male,Dallas,920.85,2,2024-07-26,Loyal
58758,Elizabeth Smith,48,Male,Phoenix,25.3,26,2023-12-04,Churned
76656,Alexis Smith,65,Male,Dallas,982.03,25,2024-11-25,Churned
82875,Marcus Cole,69,Male,Phoenix,78.9,5,2024-08-21,Churned
26751,John Smith,43,Male,Los Angeles,153.33,27,2024-12-13,Churned
46955,Michael Woods,68,Female,San Diego,26.19,29,2024-09-15,Churned
24101,Thomas Fisher,22,Male,Houston,161.04,15,2024-11-21,At Risk
25010,Frederick Hebert,46,Female,New York,215.11,19,2023-07-25,New
20862,Jonathan Hanson PhD,26,Male,New York,784.49,3,2023-03-20,Churned
32417,Terry Lee,60,Male,Dallas,490.83,25,2023-01-01,New
48423,Kimberly Leon,40,Female,Houston,194.71,6,2024-01-17,Loyal
59545,Carol Wilkins,48,Male,New York,131.05,7,2024-10-02,Loyal
18572,Scott Brewer,55,Female,Phoenix,603.45,10,2024-01-29,At Risk
14233,Andrea Garcia,62,Male,Houston,136.1,19,2024-11-14,At Risk
56675,Carolyn Perry,53,Male,New York,40.45,26,2023-12-14,Churned
12325,Angela Fields,72,Male,Phoenix,577.89,25,2024-05-12,New
64146,Kyle Paul,51,Female,Phoenix,187.15,10,2024-12-08,Loyal
43144,Marcus Garcia,39,Male,Dallas,573.92,7,2023-04-04,New
61963,Candice Fisher,44,Male,Chicago,679.39,19,2023-08-29,New
37034,Randy Davis,26,Male,New York,520.01,28,2024-06-06,At Risk
31027,Debra Reid,27,Male,Phoenix,524.91,23,2024-08-30,At Risk
74088,Robert Lopez,27,Male,San Diego,497.63,29,2024-03-06,At Risk
73646,Benjamin Abbott,74,Male,Los Angeles,445.7,7,2024-10-15,At Risk
11847,Ryan Frazier,75,Male,San Antonio,125.45,15,2024-03-26,At Risk
22968,Paige Carter,47,Male,San Antonio,11.18,15,2024-08-11,At Risk
36277,Michelle Macias,32,Male,Houston,24.8,20,2023-07-11,New
99075,Michelle Parker,28,Male,Dallas,430.01,22,2024-06-25,Churned
44097,Eric Cook,65,Female,Phoenix,100.03,10,2023-08-07,New
67218,Kevin Morris,22,Male,New York,104.8,3,2023-09-30,Churned
50824,Nicholas Clark,20,Male,San Diego,557.72,15,2024-03-17,New
53891,Joseph Montes,20,Male,Dallas,182.62,15,2024-03-21,New
33167,Eric Joseph,69,Female,San Antonio,941.35,16,2024-08-27,New
59910,Carolyn Dyer,53,Female,Los Angeles,666.76,4,2023-04-03,At Risk
84746,Brendan Stevens,51,Female,Houston,608.95,26,2024-01-12,New
76664,Emily Stevens,41,Male,Chicago,176.25,5,2024-07-22,Loyal
35400,Dana Serrano,46,Male,Los Angeles,721.57,20,2024-03-28,At Risk
89994,Jennifer Reed,55,Male,San Antonio,662.91,30,2023-04-12,At Risk
61211,Kenneth Martinez,44,Female,Chicago,558.1,24,2024-11-18,Churned
32406,Michele Hamilton,57,Female,Los Angeles,400.63,17,2023-08-29,At Risk
28450,Jaclyn Michael,23,Female,San Antonio,84.26,17,2024-05-16,At Risk
82505,Gerald Hayden,37,Female,Los Angeles,846.43,30,2023-02-18,New
35590,Michelle Simpson,37,Female,Dallas,295.66,4,2023-07-18,New
32513,David Garcia,58,Male,New York,124.02,30,2023-01-05,Loyal
16395,Michael Fuentes,55,Male,Houston,55.15,20,2024-05-22,New
69642,Keith Oliver,68,Female,New York,580.3,17,2024-04-17,New
33192,Daniel Rogers,30,Female,Phoenix,27.34,21,2023-05-24,Churned
97927,David Barnes,59,Female,Dallas,402.97,30,2023-01-07,Churned
98467,Sabrina Arias,22,Female,Houston,95.47,19,2023-09-22,New
26207,Michael Rodriguez,71,Male,New York,988.26,28,2023-09-09,Loyal
20475,Jacob Mcpherson,22,Male,Phoenix,865.84,16,2023-07-29,Churned
83866,Michelle Miller,65,Female,Phoenix,91.12,19,2024-01-31,Loyal
19460,Manuel Hall,40,Male,San Antonio,577.03,7,2024-09-15,At Risk
21552,Harold Davis,36,Male,New York,93.26,14,2023-08-14,Churned
83022,William Moses MD,20,Female,Phoenix,285.5,19,2022-12-15,Loyal
13442,Dr. Heather Parker,63,Male,Los Angeles,773.94,30,2024-09-12,Churned
85799,Michael Owen,43,Male,Chicago,215.65,21,2024-08-26,Loyal
35220,Susan Knight,73,Female,San Antonio,897.23,14,2024-06-22,At Risk
85535,John Mcdowell,29,Male,Dallas,48.26,17,2023-02-16,New
42764,Paul Ryan,22,Male,Chicago,580.28,27,2023-01-12,Loyal
32763,Andrew Diaz,69,Female,New York,426.57,11,2023-04-26,Loyal
92550,Christine Howell,20,Female,New York,952.1,25,2023-04-04,Churned
98825,Carrie Nelson,47,Female,Houston,719.13,14,2023-06-26,Churned
94140,Angela Rodriguez,61,Female,Los Angeles,63.45,23,2023-12-04,Loyal
27849,Miss Emma Martinez,38,Female,Phoenix,24.55,26,2023-08-13,At Risk
51037,David Weaver,23,Male,San Diego,423.68,2,2024-09-17,New
77628,Tina Smith,26,Female,Phoenix,418.89,9,2024-04-06,New
75793,Olivia Baldwin,69,Female,Chicago,320.54,19,2023-11-04,Loyal
66854,Mary Ramirez,30,Male,Chicago,403.85,1,2023-10-08,Churned
76911,Gail Cole,51,Male,Houston,382.86,17,2024-06-23,At Risk
50142,Julia Alexander,49,Female,Houston,27.68,21,2024-07-10,New
36027,Nathan Thomas,46,Female,New York,933.22,29,2024-05-30,New
39800,Melvin Wolfe,22,Male,Phoenix,219.51,7,2023-05-07,New
40011,Robert Jones,44,Male,Phoenix,90.74,3,2023-03-18,New
57028,Jasmine Jones,29,Male,Chicago,864.0,23,2023-04-04,Loyal
27945,Luis Sanders,38,Female,New York,843.32,13,2024-09-07,Churned
77034,Dan Higgins,65,Male,New York,258.25,7,2023-12-18,Churned
16655,Debra Nguyen,55,Male,San Antonio,666.96,1,2023-05-15,New
79294,Luis Smith,53,Female,Dallas,798.07,3,2023-12-25,Churned
72948,Brittany Bradley,38,Female,Los Angeles,898.51,22,2023-04-27,Loyal
37576,Kathryn Bailey,48,Male,San Antonio,705.16,5,2024-05-04,At Risk
94198,Kimberly Casey,71,Female,New York,211.64,28,2024-03-30,At Risk
59293,Robert Gonzalez,69,Male,Phoenix,368.39,2,2024-06-12,Loyal
68740,Sheila Ewing,58,Female,Phoenix,278.83,23,2023-09-29,Loyal
39091,Caitlin Murphy,53,Female,New York,312.02,20,2024-04-15,Loyal
82030,Nancy Villegas,69,Female,Los Angeles,715.7,5,2023-02-21,At Risk
42199,Kevin Murray,24,Male,San Diego,803.27,20,2023-01-02,Churned
63946,Ryan Wallace,70,Female,San Diego,542.17,1,2023-12-25,Loyal
66841,Jeffery Hughes,43,Female,New York,819.12,21,2023-12-07,New
76586,Laura Thomas,21,Female,Chicago,336.29,4,2024-07-24,At Risk
52633,Pamela Werner,42,Female,Houston,126.58,7,2024-06-28,At Risk
89523,Erin Hickman,48,Female,San Diego,986.17,1,2023-03-03,New
94833,James Jensen,35,Female,Chicago,320.8,4,2023-03-18,Loyal
38401,Brittany Ray,27,Male,San Antonio,56.3,29,2024-05-06,Loyal
86293,Mary Taylor,49,Male,San Antonio,93.52,30,2024-01-13,Churned
89555,Nancy Williams,30,Female,Phoenix,180.77,12,2023-10-03,New
51025,Tammy Elliott,27,Male,San Diego,819.53,12,2023-08-10,At Risk
79677,Jason Hernandez,66,Female,San Antonio,467.96,5,2023-07-11,Loyal
39667,Melanie Miller,73,Male,Houston,152.87,22,2023-06-17,Churned
57681,Elizabeth Fisher,32,Female,Dallas,779.25,13,2024-09-09,At Risk
49175,Carolyn Martinez,35,Male,Los Angeles,743.25,19,2024-09-26,Churned
48091,Brian Jordan,67,Male,San Diego,389.19,25,2024-11-26,At Risk
78568,Ashley Gomez,67,Female,Chicago,919.32,17,2023-08-02,At Risk
93466,Jason Welch,43,Male,Phoenix,689.16,3,2023-12-01,New
13192,Nicholas Mercer,32,Male,San Diego,19.36,13,2024-09-22,New
38788,Crystal Jacobs,29,Male,San Diego,759.21,9,2023-03-21,At Risk
76611,Courtney Garcia,25,Male,Phoenix,712.02,19,2023-10-26,New
11372,David Molina,37,Male,Chicago,252.47,25,2024-06-25,At Risk
34832,Brittany Hernandez,47,Female,San Antonio,60.52,23,2024-08-30,At Risk
48399,Steven Taylor,57,Male,Chicago,293.72,7,2024-02-18,At Risk
14035,Mark Pierce,39,Female,New York,772.91,9,2024-09-03,Loyal
12324,Mitchell Burns,51,Female,Chicago,100.88,16,2024-06-12,New
64158,Jennifer Murphy PhD,43,Female,Los Angeles,351.11,15,2023-09-28,Loyal
85315,Ivan Collins,70,Male,San Antonio,598.77,20,2024-01-11,Churned
96858,Diana Ray,68,Male,Los Angeles,37.79,6,2024-12-03,At Risk
12678,Stephanie Murray,73,Female,Phoenix,998.5,23,2023-08-06,At Risk
58570,Roger Patterson,61,Female,San Antonio,412.51,27,2024-12-01,Churned
93494,Brian Graves,51,Male,Los Angeles,271.29,1,2024-01-30,New
92276,Darryl Nichols,44,Female,San Antonio,601.28,5,2023-09-13,New
63410,Megan Mathews,45,Male,Dallas,783.97,9,2024-03-19,At Risk
78620,Gregory Schmidt,64,Male,Los Angeles,109.41,22,2023-06-04,New
87756,Stephen Hernandez,74,Male,Chicago,265.18,19,2023-07-13,New
71029,Timothy Thompson,54,Male,Dallas,310.22,1,2024-09-03,Loyal
12195,Jesus Hardy,54,Male,Houston,885.67,4,2023-03-27,At Risk
28846,Matthew Kane,52,Female,Dallas,692.26,10,2024-03-16,Loyal
40992,Brian Miller,72,Male,Houston,11.6,19,2024-05-18,New
49384,Kenneth Stone,39,Male,Phoenix,761.78,26,2023-01-23,New
65998,Melissa Floyd,54,Male,Houston,491.9,20,2023-08-31,Loyal
27958,Carmen Mccarthy,37,Female,San Diego,257.83,27,2024-04-24,Loyal
47661,Thomas Thomas,52,Female,San Diego,29.91,8,2024-05-11,At Risk
65327,Karen Rodriguez,23,Male,New York,64.3,18,2024-09-24,At Risk
75078,Timothy Lewis,18,Male,Phoenix,331.22,15,2023-03-07,New
43556,Kathryn Lynch,27,Female,Dallas,693.31,29,2023-08-05,New
75740,Shannon Perkins,35,Female,Dallas,626.32,1,2023-04-24,Churned
70258,Jennifer Richards,31,Female,Dallas,796.25,19,2023-06-04,Loyal
26682,Daniel Coffey,36,Male,Phoenix,821.7,22,2024-02-26,Churned
38748,Justin Hernandez,58,Female,New York,519.46,15,2023-09-26,Churned
38014,Brandon Decker,27,Female,Chicago,680.74,26,2023-08-21,New
44448,Kimberly Thompson,54,Male,Houston,119.29,16,2024-04-14,Churned
76170,Jason Barnes,72,Female,New York,619.88,6,2024-01-05,New
56717,Nathan Burke,24,Male,Houston,69.87,2,2023-11-01,Loyal
19230,Tamara Hart,58,Female,Phoenix,344.63,6,2024-04-04,Loyal
60068,Kyle Brooks MD,75,Female,San Diego,410.76,5,2024-08-22,At Risk
28355,John Ellison,67,Female,Phoenix,342.6,23,2024-02-27,New
44811,Stephanie Gomez,64,Male,Houston,237.76,22,2024-10-07,New
29793,Crystal Carter,51,Male,Dallas,45.9,28,2023-08-26,Churned
